8670-2,History of family member diseases,Hx,Pt,^Family member,Nom,,H&P.HX,2.73,MIN,,ACTIVE,,2,,,,,,Fam Mem; Family member diseases Hx; H/O; H+P; H+P.HX; History; Hx; Nominal; P prime; Point in time; Random,Family member diseases Hx,,,,,History of family member diseases,,,,"Changed Property from ""Find"" to ""Hx"", removed Method of ""Reported"" and corrected System from Family to ^Family member to align with existing family history terms and to represent family member as a Super System per 8/2015 Clinical LOINC Committee decision",1442,0,,,,,,1.0h(3),,
86712-7,Bacterial carbapenem resistance blaOXA gene,PrThr,Pt,Isolate/Specimen,Ord,Molgen,ABXBACT,2.73,MIN,,ACTIVE,,1,,,,,,ANTIBIOTIC SUSCEPTIBILITIES; Bact; CPR; ID; Infectious Disease; InfectiousDisease; Islt; Islt/Spm; Isol; Molecular genetics; Ordinal; PCR; Point in time; PR; QL; Qual; Qualitative; Random; Resist; Resistanc; Resistant; Resistent; Screen; Spec,blaOXA Islt/Spm Ql,Both,,,,Carbapenem resistance blaOXA gene [Presence] by Molecular method,,,,"Updated System from ""Isolate"" and Method from ""Probe.amp.tar"" according to the new, more sustainable model for LOINC molecular resistance terms [Approved by LOINC Laboratory Committee in June 2018].",4997,0,,,,,,2.61,,Carbapenem resistance blaOXA gene Molgen Ql (Islt/Spec)
8691-8,Travel,Hx,Pt,^Patient,Nom,,H&P.HX,2.73,MIN,,ACTIVE,,2,,,,,,AOEObservation; H+P; H+P.HX; History; Nominal; P prime; Point in time; Random,Hx of Travel,,,,,History of Travel,,,,"Removed ""History of"" from Component, changed Property from ""Find"" to ""Hx"", and removed ""Reported"" Method per 8/2015 Clinical LOINC Committee decision",4676,0,,,,,,1.0h(3),,
8693-4,Mental status,Find,Pt,^Patient,Nom,Observed,H&P.PX,2.73,MIN,,ACTIVE,,2,,,,,,Finding; Findings; H+P; H+P.PX; Nominal; P prime; Point in time; Random,Mental status,,,,,Mental status,,,,,2229,0,,,,,,1.0h(3),,
8716-3,Vital signs,Find,Pt,^Patient,Nar,Observed,H&P.PX,2.73,MIN,"The Vital signs section includes blood pressure, body temperature, heart rate, and respiratory rate.  It may also include other clinical findings, such as height, weight, body mass index, head circumference, and pulse oximetry.  In particular, notable vital signs or physical findings such as the most recent, maximum and/or minimum, baseline, or relevant trends may be included.",ACTIVE,,2,,,,,,Finding; Findings; H+P; H+P.PX; Narrative; P prime; Point in time; Random; Report,Vital signs,,,,,Vital signs,,,,,576,0,,,,,,1.0h(3),,
8741-1,Cardiac output,VRat,Pt,Heart.ventricle.left,Qn,,HEMODYN.ATOM,2.73,MIN,,ACTIVE,,2,,,,,,Cardiac; Cardio; Cardiology; CO; Flow; Heart Disease; Hemodynamics; HEMODYNAMICS.ATOM; Hrt; Hrt ventr; L; LT; LV; Point in time; QNT; Quan; Quant; Quantitative; Random; Ventricular; Volume rate; vRate,LV Output,,,,L/min,Left ventricular Cardiac output,L/min,,,,4865,0,,,,,,1.0h(3),,
87621-9,Bordetella parapertussis IS1001 DNA,PrThr,Pt,Nph,Ord,Non-probe.amp.tar,MICRO,2.73,MIN,"The qualitative detection of the IS1001 insertional element DNA sequence of the Bordetella parapertussis genome in nasopharyngeal specimens. This term was created for, but not limited in use to, BioFire Diagnostic FilmArray Respiratory Panel 2 assay, a multiplex PCR-based assay which uses melt curve analysis for the detection of various respiratory tract infection-causing pathogens.",ACTIVE,,1,,,,,,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; B parap IS1001; B parapert; B parapertussis; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification; Whooping cough,B parap IS1001 DNA Nph Ql NAA+non-probe,Both,,,,Bordetella parapertussis IS1001 DNA [Presence] in Nasopharynx by NAA with non-probe detection,,,,"Removed ""p"" from ""pIS1001"" in Component to better represent the name of this insertion sequence (IS) element present in various Bordetella species.",2716,0,,,,,,2.63,,B. parapertussis IS1001 DNA NAA+non-probe Ql (Nph)
8807-0,Ejection fraction,VFr,Pt,Heart.ventricle.left,Qn,2D echo.visual estimate,HEMODYN.MOLEC,2.73,MIN,,ACTIVE,,2,Ejection fraction=[(LV end-diastolic volume-LV end-systolic volume)/LV end-diastolic volume]*100,,,,,2D Echo est; Cardiac; Cardio; Cardiology; EF; estimation; Frac; Fract; Fractionation; Fractions; Heart Disease; Hemodynamics; HEMODYNAMICS.MOLEC; Hrt; Hrt ventr; L; LT; LV; LVEF; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Ventricular; Volfr; Volume fraction,LV EF 2D Echo est,,,,%,Left ventricular Ejection fraction by 2D echo.visual estimate,%,,,,3540,0,,,,,,1.0h(3),,
881-3,ABO & Rh group,Type,Pt,Bld^BPU,Nom,,BLDBK,2.73,MIN,,ACTIVE,,1,,,,,,ABO + Rh; ABO group and Rh type; ABO+Rh Gp; Blood; BLOOD BANK; Blood product unit; Blood Product Unit (Pack); D phenotyping; D typing; Hematology; Heme; Nominal; Point in time; Random; Rh phenotyping; Rh typing; Typ; WB; Whole blood,ABO + Rh Bld BPU,Observation,,,,ABO and Rh group [Type] in Blood from Blood product unit,,,,Release 2.67:  SYSTEM: Corrected System rather than creating a new term because 1) it is not possible to determine the ABO & Rh group from a Ser/Plas specimen; and 2) users have been using 881-3 for many years despite the error.,293,0,,,,,,1.0,,ABO and Rh group (Bld BPU)
882-1,ABO & Rh group,Type,Pt,Bld,Nom,,BLDBK,2.73,MIN,,ACTIVE,,1,,,,,,ABO + Rh; ABO group and Rh type; ABO+Rh Gp; Blood; BLOOD BANK; D phenotyping; D typing; Hematology; Heme; Nominal; Point in time; Random; Rh phenotyping; Rh typing; Typ; UniversalLabOrders; WB; Whole blood,ABO + Rh Bld,Both,,,,ABO and Rh group [Type] in Blood,,,,,207,0,,,,,,1.0,,ABO and Rh group (Bld)
88244-9,Acinetobacter sp (rpsA) gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Acinetobacter sp rpsA; Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; species; spp; WB; Whole blood,Acinetobacter sp rpsA Bld Pos Ql Probe,Both,,,,Acinetobacter sp rpsA gene [Presence] by Probe in Positive blood culture,,,,,4968,0,,,,,,2.63,,Acinetobacter sp rpsA gene Probe Ql (Pos bld culture)
88246-4,Bacterial carbapenem resistance blaKPC gene,PrThr,Pt,Bld.pos growth,Ord,Probe,ABXBACT,2.73,MIN,,DISCOURAGED,,1,,,,,,ANTIBIOTIC SUSCEPTIBILITIES; Bact; Bld Pos; Blood; Carbapenem resistance gene; CPR; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Resist; Resistanc; Resistant; Resistent; Screen; WB; Whole blood,blaKPC Bld Pos Ql Probe,Both,,,,Carbapenem resistance blaKPC gene [Presence] by Probe in Positive blood culture,,,Recommend using the term with System Isolate/Specimen and Method Molgen that aligns with the new LOINC model for molecular resistance testing that was approved by Laboratory LOINC Committee in June 2018,,4708,0,,,,,,2.63,,Carbapenem resistance blaKPC gene Probe Ql (Pos bld culture)
88250-6,Bacterial cephalosporin resistance blaCTX-M gene,PrThr,Pt,Isolate/Specimen,Ord,Molgen,ABXBACT,2.73,MIN,,ACTIVE,,1,,,,,,ANTIBIOTIC SUSCEPTIBILITIES; Bact; c201; ID; Infectious Disease; InfectiousDisease; Islt; Islt/Spm; Isol; Molecular genetics; Ordinal; PCR; Point in time; PR; QL; Qual; Qualitative; Random; Resist; Resistanc; Resistant; Resistent; Screen; Spec,blaCTX-M Islt/Spm Ql,Both,,,,Cephalosporin resistance blaCTX-M gene [Presence] by Molecular method,,,,"Removed parentheses from gene name, updated System from ""Bld.pos growth"" and Method from ""Probe"" according to the new, more sustainable model for LOINC molecular resistance terms [Approved by LOINC Laboratory Committee in June 2018].",4969,0,,,,,,2.63,,Cephalosporin resistance bla(CTX-M) gene Molgen Ql (Islt/Spec)
88251-4,Bacterial methicillin resistance mecA gene,PrThr,Pt,Bld.pos growth,Ord,Probe,ABXBACT,2.73,MIN,,DISCOURAGED,,1,,,,,,ANTIBIOTIC SUSCEPTIBILITIES; Bact; Bld Pos; Blood; Celbenin; Dimethoxypenicillin; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Metacillin; Methicillin resistance gene; Metin; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Resist; Resistanc; Resistant; Resistent; Screen; Staficyn; Staphicillin; WB; Whole blood,mecA Bld Pos Ql Probe,Both,,,,Methicillin resistance mecA gene [Presence] by Probe in Positive blood culture,,,Recommend using the term with System Isolate/Specimen and Method Molgen that aligns with the new LOINC model for molecular resistance testing that was approved by Laboratory LOINC Committee in June 2018,Removed parentheses around gene name in Component based on the current LOINC model.,4709,0,,,,,,2.63,,Methicillin resistance mecA gene Probe Ql (Pos bld culture)
88254-8,Citrobacter sp (ompA+mrkC) genes,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; Citrobac sp; Citrobac sp ompA+mrkC; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; species; spp; WB; Whole blood,Citrobac sp ompA+mrkC Bld Pos Ql Probe,Both,,,,Citrobacter sp ompA+mrkC genes [Presence] by Probe in Positive blood culture,,,,,4967,0,,,,,,2.63,,Citrobacter sp ompA+mrkC genes Probe Ql (Pos bld culture)
88255-5,Enterobacter sp (gyrB+metB) genes,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; Enterobact gyrB+metB; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; species; spp; WB; Whole blood,Enterobact gyrB+metB Bld Pos Ql Probe,Both,,,,Enterobacter sp gyrB+metB genes [Presence] by Probe in Positive blood culture,,,,,4970,0,,,,,,2.63,,Enterobacter sp gyrB+metB genes Probe Ql (Pos bld culture)
88256-3,Enterococcus faecalis hsp60 gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; E faecalis; E faecalis hsp60; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,E faecalis hsp60 Bld Pos Ql Probe,Both,,,,Enterococcus faecalis hsp60 gene [Presence] by Probe in Positive blood culture,,,,,3770,0,,,,,,2.63,,E. faecalis hsp60 gene Probe Ql (Pos bld culture)
88257-1,Enterococcus faecium hsp60 gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; E faecium; E faecium hsp60; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,E faecium hsp60 Bld Pos Ql Probe,Both,,,,Enterococcus faecium hsp60 gene [Presence] by Probe in Positive blood culture,,,,,3771,0,,,,,,2.63,,E. faecium hsp60 gene Probe Ql (Pos bld culture)
88258-9,Escherichia coli oppA gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; E coli; EC oppA gene; ID; Infectious Disease; InfectiousDisease; Microbiology; o002; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,EC oppA gene Bld Pos Ql Probe,Both,,,,Escherichia coli oppA gene [Presence] by Probe in Positive blood culture,,,,Removed parentheses around the gene name in the Component based on the current LOINC model.,4971,0,,,,,,2.63,,E. coli oppA gene Probe Ql (Pos bld culture)
88263-9,Klebsiella oxytoca (ompA) gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; K oxytoca; K oxytoca ompA; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,K oxytoca ompA Bld Pos Ql Probe,Both,,,,Klebsiella oxytoca ompA gene [Presence] by Probe in Positive blood culture,,,,,4972,0,,,,,,2.63,,K. oxytoca ompA gene Probe Ql (Pos bld culture)
88264-7,Klebsiella pneumoniae yggE gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; K pneumon; K pneumoniae yggE; Microbiology; Ordinal; Pneu; pneum; Pneumo; Pneumon; Pneumonia; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,K pneumoniae yggE Bld Pos Ql Probe,Both,,,,Klebsiella pneumoniae yggE gene [Presence] by Probe in Positive blood culture,,,,,4998,0,,,,,,2.63,,K. pneumoniae yggE gene Probe Ql (Pos bld culture)
88265-4,Listeria sp (tuf) gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Listeria sp tuf; Listeriosis; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; species; spp; WB; Whole blood,Listeria sp tuf Bld Pos Ql Probe,Both,,,,Listeria sp tuf gene [Presence] by Probe in Positive blood culture,,,,,3772,0,,,,,,2.63,,Listeria sp tuf gene Probe Ql (Pos bld culture)
88267-0,Proteus sp (atpD) gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; Proteus sp atpD; Ql; Qual; Qualitative; Random; Screen; species; spp; WB; Whole blood,Proteus sp atpD Bld Pos Ql Probe,Both,,,,Proteus sp atpD gene [Presence] by Probe in Positive blood culture,,,,,4973,0,,,,,,2.63,,Proteus sp atpD gene Probe Ql (Pos bld culture)
88268-8,Pseudomonas aeruginosa (sodA) gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; P aeruginosa; P aeruginosa sodA; Point in time; PR; QL; Qual; Qualitative; Random; Screen; WB; Whole blood,P aeruginosa sodA Bld Pos Ql Probe,Both,,,,Pseudomonas aeruginosa sodA gene [Presence] by Probe in Positive blood culture,,,,,4960,0,,,,,,2.63,,P. aeruginosa sodA gene Probe Ql (Pos bld culture)
88269-6,Staphylococcus aureus gyrB gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; o71; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; S aureus; Screen; Staph; WB; Whole blood,S aureus gyrB Bld Pos Ql Probe,Both,,,,Staphylococcus aureus gyrB gene [Presence] by Probe in Positive blood culture,,,,,3758,0,,,,,,2.63,,S. aureus gyrB gene Probe Ql (Pos bld culture)
88270-4,Staphylococcus epidermidis hsp60 gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; S epidermidis; Screen; Staph; Staph epi; WB; Whole blood,S epidermidis hsp60 Bld Pos Ql Probe,Both,,,,Staphylococcus epidermidis hsp60 gene [Presence] by Probe in Positive blood culture,,,,,3764,0,,,,,,2.63,,S. epidermidis hsp60 gene Probe Ql (Pos bld culture)
88271-2,Staphylococcus lugdunensis sodA gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Staph; WB; Whole blood,S lugdunensis sodA Bld Pos Ql Probe,Both,,,,Staphylococcus lugdunensis sodA gene [Presence] by Probe in Positive blood culture,,,,,3773,0,,,,,,2.63,,S. lugdunensis sodA gene Probe Ql (Pos bld culture)
88272-0,Staphylococcus sp tuf gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; species; spp; Staph; Staph sp tuf; WB; Whole blood,Staph sp tuf Bld Pos Ql Probe,Both,,,,Staphylococcus sp tuf gene [Presence] by Probe in Positive blood culture,,,,,3760,0,,,,,,2.63,,Staphylococcus sp tuf gene Probe Ql (Pos bld culture)
88273-8,Streptococcus agalactiae hsp60 gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; GBS; Gp B Strep; Group B; Group B Strep; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; S agalactiae; Screen; Steptococcus Group B; Strep; Strep B; Strep group B; Strept; Streptococci group B; WB; Whole blood,S agalactiae hsp60 Bld Pos Ql Probe,Both,,,,Streptococcus agalactiae hsp60 gene [Presence] by Probe in Positive blood culture,,,,,3769,0,,,,,,2.63,,S. agalactiae hsp60 gene Probe Ql (Pos bld culture)
88274-6,Streptococcus anginosus group gyrB gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; S anginosus grp; S anginosus gryB; S. anginosus; S. milleri group; Screen; Strep; Strep anginosus; Strept; WB; Whole blood,S anginosus gryB Bld Pos Ql Probe,Both,,,,Streptococcus anginosus group gyrB gene [Presence] by Probe in Positive blood culture,,,,,3774,0,,,,,,2.63,,S. anginosus group gyrB gene Probe Ql (Pos bld culture)
88275-3,Streptococcus pneumoniae gryB gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Pneu; pneum; Pneumo; Pneumococ; Pneumococcal; Pneumococcal pneumonia; Pneumococcus; Pneumon; Pneumonia; Point in time; PR; QL; Qual; Qualitative; Random; S pneumo; S pneumoniae; Screen; Spn; Strep; Strept; WB; Whole blood,S pneumoniae gryB Bld Pos Ql Probe,Both,,,,Streptococcus pneumoniae gryB gene [Presence] by Probe in Positive blood culture,,,,,3775,0,,,,,,2.63,,S. pneumoniae gryB gene Probe Ql (Pos bld culture)
88276-1,Streptococcus pyogenes hsp60 gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; GAS; Group A Strep; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; S pyogenes; Screen; Steptococcus Group A; Strep; Strept; Streptococci group A; Streptococcus group A; WB; Whole blood,S pyogenes hsp60 Bld Pos Ql Probe,Both,,,,Streptococcus pyogenes hsp60 gene [Presence] by Probe in Positive blood culture,,,,,3776,0,,,,,,2.63,,S. pyogenes hsp60 gene Probe Ql (Pos bld culture)
88277-9,Streptococcus sp tuf gene,PrThr,Pt,Bld.pos growth,Ord,Probe,MICRO,2.73,MIN,,ACTIVE,,1,,,,,,Bld Pos; Blood; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; species; spp; Strep; Strept; WB; Whole blood,Streptococcus sp tuf Bld Pos Ql Probe,Both,,,,Streptococcus sp tuf gene [Presence] by Probe in Positive blood culture,,,,,3780,0,,,,,,2.63,,Streptococcus sp tuf gene Probe Ql (Pos bld culture)
88293-6,Glomerular filtration rate/1.73 sq M.predicted.black,ArVRat,Pt,Ser/Plas/Bld,Qn,Creatinine-based formula (CKD-EPI),CHEM,2.73,MIN,,ACTIVE,,1,,,,,,"Blood; BSA pred.black; Chemistry; EGFR; Estimated GFR; GFR; GFR/1.73 sq M; Glom; Kidney; Nephrology; Pl; PlasBld; Plasma; Plsm; Point in time; Pred GFR; Pred GFR.black; QNT; Quan; Quant; Quantitative; Random; Renal; SerP; SerPl; SerPlas; SerPlBld; Serum; Serum or plasma; Serum, plasma or whole blood; Square Meter; SR; Volume rate/area; Volume Rate/Ratio; WB; Whole blood",GFR/BSA pred.blk SerPlBld CKD-EPI-ArVRat,Both,,,mL/min/1.73 sq m,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",mL/min/{1.73_m2},,,,822,0,,,,,,2.64,,GFR/1.73 sq M.predicted among blacks CKD-EPI (S/P/Bld) [Vol rate/Area]
88294-4,Glomerular filtration rate/1.73 sq M.predicted.non black,ArVRat,Pt,Ser/Plas/Bld,Qn,Creatinine-based formula (CKD-EPI),CHEM,2.73,MIN,,ACTIVE,,1,,,,,,"Blood; BSA pred.non black; Chemistry; EGFR; Estimated GFR; GFR; GFR/1.73 sq M; Glom; Kidney; Nephrology; Pl; PlasBld; Plasma; Plsm; Point in time; Pred GFR; Pred GFR.non Black; QNT; Quan; Quant; Quantitative; Random; Renal; SerP; SerPl; SerPlas; SerPlBld; Serum; Serum or plasma; Serum, plasma or whole blood; Square Meter; SR; Volume rate/area; Volume Rate/Ratio; WB; Whole blood",GFR/BSA pred.nonblk SerPl CKD-EPI-ArVRat,Both,,,mL/min/1.73 sq M,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",mL/min/{1.73_m2},,,,797,0,,,,,,2.64,,GFR/1.73 sq M.predicted among non-blacks CKD-EPI (S/P/Bld) [Vol rate/Area]
8831-0,Hemodynamic resistance,Resis,Pt,Systemic vasculature,Qn,,HEMODYN.ATOM,2.73,MIN,,ACTIVE,,2,,,,,,Hemodynamics; HEMODYNAMICS.ATOM; Point in time; QNT; Quan; Quant; Quantitative; Random; Resist; Resistanc; Resistance; Resistant; Resistent; SRV; SV; SVR,SV Res,,,,DSC-5; DYNE*sec/CM5,Systemic vascular Resistance,dyn.s/cm5,,,,4524,0,,,,,,1.0h(3),,
8837-7,Hemodynamic resistance/Body surface area,ArResis,Pt,Systemic vasculature,Qn,,HEMODYN.MOLEC,2.73,MIN,,ACTIVE,,2,,,,,,Bdy surface; bod; Bodies; BSA; Hemodynamics; HEMODYNAMICS.MOLEC; Point in time; QNT; Quan; Quant; Quantitative; Random; Resist; Resistanc; Resistance/area; Resistant; Resistent; Surf; SV; SVR; SVRI; Systemic vascular resistance index,SV RI,,,,dyn.s/cm5/m2,Systemic vascular Resistance index,dyn.s/cm5/m2,,,,4391,0,,,,,,1.0h(3),,
883-9,ABO group,Type,Pt,Bld,Nom,,BLDBK,2.73,MIN,,ACTIVE,,1,,,,,,Blood; BLOOD BANK; Hematology; Heme; Nominal; Point in time; Random; Typ; UniversalLabOrders; WB; Whole blood,ABO Group Bld,Both,,,,ABO group [Type] in Blood,,,,,617,177,,,,,,1.0,,ABO group (Bld)
88517-8,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells^^corrected for background,ACnc,Pt,Bld,Qn,,MICRO,2.73,MIN,"The quantitative levels (corrected for background) for an IFN-gamma response by CD4+ T-helper and CD8+ T cytotoxic lymphocytes stimulated by the presence of TB antigens, specifically ESAT-6 and CFP-10. This term was created for, but not limited in use to, the QuantiFERON-TB Gold Plus test, which includes two tubes with the Mycobacterium tuberculosis (MTB)-complex-associated antigens ESAT-6 and CFP-10 that stimulate a cell-mediated immunity (CMI) response. The first tube contains antigens that stimulate a response from CD4+ T-helper lymphocytes [LOINC: 64084-7], and the second tube (this term) contains the antigens included in tube 1 as well as an additional set of peptides targeting the CMI response from CD8+ cytotoxic T lymphocytes. In the QuantiFERON-TB Gold Plus test, the amount of IFN-gamma is measured by enzyme-linked immunosorbent assay and reported in IU/mL. Results are adjusted for background, heterophile antibody effects, or nonspecific IFN-gamma in blood samples.",ACTIVE,,1,,,,,,Acid Fast; Acid Fast Bacilli; Acid fast bacillus; AFB; Arbitrary concentration; bckgrd cor; Blood; Cell; Cellularity; Helper T cells; ID; IFN; IGRA; Inducer T cells; Infectious Disease; InfectiousDisease; L3T4; Leu2; Leu-2; Leu3; Leu-3; Lung; M tb; M TB IFN-g; M TBIFN-g CD4+ CD8+T-cells; M tuberculosis; Microbiology; Mtb; Myco; Mycobact; Mycobacterium tuberculosum; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; Suppressor T cells; T prime; T4; T-4; T8; T-8; TB; Tsuppressor; Tuberculosis; W3/25; WB; Whole blood,M TB IFN-g CD4+CD8+ bckgrnd cor Bld-aCnc,Both,,,IU/mL,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells [Units/volume] corrected for background in Blood,[IU]/mL,,,Changed Component from Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells^^corrected for background to Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells^^corrected for background to be consistant with LOINC cell marker naming conventions.,620,0,,,,,,2.64,,M. tuberculosis stim IFN-g by CD4+ CD8+ T-cells corrected for background Qn (Bld)
8866-6,Arterial pulse quality,Type,Pt,XXX,Nom,Palpation,HRTRATE.ATOM,2.73,MIN,,ACTIVE,,2,,,,,,Heart Rate; HEART RATE.ATOM; Misc; Miscellaneous; Nominal; Other; Point in time; Random; Spec; To be specified in another part of the message; Typ; Unspecified,Arterial pulse quality Type Palpation,,,,,Arterial pulse quality by palpation,,,,,512,0,,,,,,1.0h(3),,
